"Ctry_code"|"reg_code"|"reg_tl3"|"reg_tl3_label"
"US"|"US41051"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US41053"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US41055"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US41057"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US41059"|"US124"|"Pendleton-Hermiston - Or"
"US"|"US41061"|"US124"|"Pendleton-Hermiston - Or"
"US"|"US41063"|"US124"|"Pendleton-Hermiston - Or"
"US"|"US41065"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US41067"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US41069"|"US124"|"Pendleton-Hermiston - Or"
"US"|"US41071"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US42001"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42003"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42005"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42007"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42009"|"US161"|"State College - Pa"
"US"|"US42011"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US42013"|"US161"|"State College - Pa"
"US"|"US42015"|"US139"|"Rochester-Batavia-Seneca Falls - Ny"
"US"|"US42017"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US42019"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42021"|"US161"|"State College - Pa"
"US"|"US42023"|"US161"|"State College - Pa"
"US"|"US42025"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US42027"|"US161"|"State College - Pa"
"US"|"US42029"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US42031"|"US052"|"Erie - Pa"
"US"|"US42033"|"US161"|"State College - Pa"
"US"|"US42035"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42037"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42039"|"US052"|"Erie - Pa"
"US"|"US42041"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42043"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42045"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US42047"|"US161"|"State College - Pa"
"US"|"US42049"|"US052"|"Erie - Pa"
"US"|"US42051"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42053"|"US052"|"Erie - Pa"
"US"|"US42055"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US42057"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US42059"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42061"|"US161"|"State College - Pa"
"US"|"US42063"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42065"|"US161"|"State College - Pa"
"US"|"US42067"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42069"|"US151"|"Scranton--Wilkes-Barre - Pa"
"US"|"US42071"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42073"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42075"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42077"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US42079"|"US151"|"Scranton--Wilkes-Barre - Pa"
"US"|"US42081"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42083"|"US023"|"Buffalo-Niagara-Cattaraugus - Ny"
"US"|"US42085"|"US035"|"Cleveland-Akron-Elyria - Oh"
"US"|"US42087"|"US161"|"State College - Pa"
"US"|"US42089"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US42091"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US42093"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42095"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US42097"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42099"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42101"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US42103"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US42105"|"US023"|"Buffalo-Niagara-Cattaraugus - Ny"
"US"|"US42107"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US42109"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42111"|"US161"|"State College - Pa"
"US"|"US42113"|"US139"|"Rochester-Batavia-Seneca Falls - Ny"
"US"|"US42115"|"US151"|"Scranton--Wilkes-Barre - Pa"
"US"|"US42117"|"US139"|"Rochester-Batavia-Seneca Falls - Ny"
"US"|"US42119"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US42121"|"US052"|"Erie - Pa"
"US"|"US42123"|"US052"|"Erie - Pa"
"US"|"US42125"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42127"|"US151"|"Scranton--Wilkes-Barre - Pa"
"US"|"US42129"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US42131"|"US151"|"Scranton--Wilkes-Barre - Pa"
"US"|"US42133"|"US070"|"Harrisburg-Carlisle-Lebanon - Pa"
"US"|"US44001"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US44003"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US44005"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US44007"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US44009"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US45001"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45003"|"US012"|"Augusta-Richmond County - Ga-Sc"
"US"|"US45005"|"US012"|"Augusta-Richmond County - Ga-Sc"
"US"|"US45007"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45009"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45011"|"US012"|"Augusta-Richmond County - Ga-Sc"
"US"|"US45013"|"US149"|"Savannah-Hinesville-Fort Stewart - Ga"
"US"|"US45015"|"US030"|"Charleston-North Charleston - Sc"
"US"|"US45017"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45019"|"US030"|"Charleston-North Charleston - Sc"
"US"|"US45021"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45023"|"US031"|"Charlotte-Gastonia-Salisbury - Nc-Sc"
"US"|"US45025"|"US031"|"Charlotte-Gastonia-Salisbury - Nc-Sc"
"US"|"US45027"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45029"|"US030"|"Charleston-North Charleston - Sc"
"US"|"US45031"|"US115"|"Myrtle Beach-Conway-Georgetown - Sc"
"US"|"US45033"|"US115"|"Myrtle Beach-Conway-Georgetown - Sc"
"US"|"US45035"|"US030"|"Charleston-North Charleston - Sc"
"US"|"US45037"|"US012"|"Augusta-Richmond County - Ga-Sc"
"US"|"US45039"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45041"|"US115"|"Myrtle Beach-Conway-Georgetown - Sc"
"US"|"US45043"|"US115"|"Myrtle Beach-Conway-Georgetown - Sc"
"US"|"US45045"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45047"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45049"|"US149"|"Savannah-Hinesville-Fort Stewart - Ga"
"US"|"US45051"|"US115"|"Myrtle Beach-Conway-Georgetown - Sc"
"US"|"US45053"|"US149"|"Savannah-Hinesville-Fort Stewart - Ga"
"US"|"US45055"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45057"|"US031"|"Charlotte-Gastonia-Salisbury - Nc-Sc"
"US"|"US45059"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45061"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45063"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45065"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45067"|"US115"|"Myrtle Beach-Conway-Georgetown - Sc"
"US"|"US45069"|"US133"|"Raleigh-Durham-Cary - Nc"
"US"|"US45071"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45073"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45075"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45077"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45079"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45081"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45083"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45085"|"US038"|"Columbia-Newberry - Sc"
"US"|"US45087"|"US068"|"Greenville-Spartanburg-Anderson - Sc"
"US"|"US45089"|"US115"|"Myrtle Beach-Conway-Georgetown - Sc"
"US"|"US45091"|"US031"|"Charlotte-Gastonia-Salisbury - Nc-Sc"
"US"|"US46003"|"US155"|"Sioux Falls - Sd"
"US"|"US46005"|"US155"|"Sioux Falls - Sd"
"US"|"US46007"|"US134"|"Rapid City - Sd"
"US"|"US46009"|"US154"|"Sioux City-Vermillion - Ia-Ne-Sd"
"US"|"US46011"|"US155"|"Sioux Falls - Sd"
"US"|"US46013"|"US001"|"Aberdeen - Sd"
"US"|"US46015"|"US155"|"Sioux Falls - Sd"
"US"|"US46017"|"US155"|"Sioux Falls - Sd"
"US"|"US46019"|"US134"|"Rapid City - Sd"
"US"|"US46021"|"US001"|"Aberdeen - Sd"
"US"|"US46023"|"US155"|"Sioux Falls - Sd"
"US"|"US46025"|"US155"|"Sioux Falls - Sd"
"US"|"US46027"|"US154"|"Sioux City-Vermillion - Ia-Ne-Sd"
"US"|"US46029"|"US155"|"Sioux Falls - Sd"
"US"|"US46031"|"US001"|"Aberdeen - Sd"
"US"|"US46033"|"US134"|"Rapid City - Sd"
"US"|"US46035"|"US155"|"Sioux Falls - Sd"
"US"|"US46037"|"US155"|"Sioux Falls - Sd"
"US"|"US46039"|"US155"|"Sioux Falls - Sd"
"US"|"US46041"|"US001"|"Aberdeen - Sd"
"US"|"US46043"|"US155"|"Sioux Falls - Sd"
"US"|"US46045"|"US001"|"Aberdeen - Sd"
"US"|"US46047"|"US134"|"Rapid City - Sd"
"US"|"US46049"|"US001"|"Aberdeen - Sd"
"US"|"US46051"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US46053"|"US134"|"Rapid City - Sd"
"US"|"US46055"|"US134"|"Rapid City - Sd"
"US"|"US46057"|"US155"|"Sioux Falls - Sd"
"US"|"US46059"|"US155"|"Sioux Falls - Sd"
"US"|"US46061"|"US155"|"Sioux Falls - Sd"
"US"|"US46063"|"US020"|"Bismarck - Nd"
"US"|"US46065"|"US155"|"Sioux Falls - Sd"
"US"|"US46067"|"US155"|"Sioux Falls - Sd"
"US"|"US46069"|"US155"|"Sioux Falls - Sd"
"US"|"US46071"|"US134"|"Rapid City - Sd"
"US"|"US46073"|"US155"|"Sioux Falls - Sd"
"US"|"US46075"|"US155"|"Sioux Falls - Sd"
"US"|"US46077"|"US155"|"Sioux Falls - Sd"
"US"|"US46079"|"US155"|"Sioux Falls - Sd"
"US"|"US46081"|"US134"|"Rapid City - Sd"
"US"|"US46083"|"US155"|"Sioux Falls - Sd"
"US"|"US46085"|"US155"|"Sioux Falls - Sd"
"US"|"US46087"|"US155"|"Sioux Falls - Sd"
"US"|"US46089"|"US001"|"Aberdeen - Sd"
"US"|"US46091"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US46093"|"US134"|"Rapid City - Sd"
"US"|"US46095"|"US134"|"Rapid City - Sd"
"US"|"US46097"|"US155"|"Sioux Falls - Sd"
"US"|"US46099"|"US155"|"Sioux Falls - Sd"
"US"|"US46101"|"US155"|"Sioux Falls - Sd"
"US"|"US46103"|"US134"|"Rapid City - Sd"
"US"|"US46105"|"US020"|"Bismarck - Nd"
"US"|"US46107"|"US001"|"Aberdeen - Sd"
"US"|"US46109"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US46111"|"US155"|"Sioux Falls - Sd"
"US"|"US46113"|"US134"|"Rapid City - Sd"
"US"|"US46115"|"US001"|"Aberdeen - Sd"
"US"|"US46117"|"US155"|"Sioux Falls - Sd"
"US"|"US46119"|"US155"|"Sioux Falls - Sd"
"US"|"US46121"|"US134"|"Rapid City - Sd"
"US"|"US46123"|"US134"|"Rapid City - Sd"
"US"|"US46125"|"US155"|"Sioux Falls - Sd"
"US"|"US46127"|"US154"|"Sioux City-Vermillion - Ia-Ne-Sd"
"US"|"US46129"|"US001"|"Aberdeen - Sd"
"US"|"US46135"|"US154"|"Sioux City-Vermillion - Ia-Ne-Sd"
"US"|"US46137"|"US001"|"Aberdeen - Sd"
"US"|"US47001"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47003"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47005"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47007"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47009"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47011"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47013"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47015"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47017"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47019"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US47021"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47023"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47025"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47027"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47029"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47031"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47033"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47035"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47037"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47039"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47041"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47043"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47045"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47047"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47049"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47051"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47053"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47055"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47057"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47059"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US47061"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47063"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47065"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47067"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47069"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47071"|"US171"|"Tupelo - Ms"
"US"|"US47073"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US47075"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47077"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47079"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47081"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47083"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47085"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47087"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47089"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47091"|"US010"|"Asheville-Brevard - Nc"
"US"|"US47093"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47095"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47097"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47099"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47101"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47103"|"US076"|"Huntsville-Decatur - Al"
"US"|"US47105"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47107"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47109"|"US171"|"Tupelo - Ms"
"US"|"US47111"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47113"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47115"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47117"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47119"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47121"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47123"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47125"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47127"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47129"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47131"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47133"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47135"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47137"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47139"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47141"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47143"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47145"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47147"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47149"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47151"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47153"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US47155"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47157"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47159"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47161"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47163"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US47165"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47167"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47169"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47171"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US47173"|"US088"|"Knoxville-Sevierville-La Follette - Tn"
"US"|"US47175"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47177"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47179"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US47181"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47183"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US47185"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47187"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US47189"|"US116"|"Nashville-Davidson-Murfreesboro-Columbia - Tn"
"US"|"US48001"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48003"|"US107"|"Midland-Odessa - Tx"
"US"|"US48005"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48007"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48009"|"US178"|"Wichita Falls - Tx"
"US"|"US48011"|"US007"|"Amarillo - Tx"
"US"|"US48013"|"US144"|"San Antonio - Tx"
"US"|"US48015"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48017"|"US007"|"Amarillo - Tx"
"US"|"US48019"|"US144"|"San Antonio - Tx"
"US"|"US48021"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48023"|"US178"|"Wichita Falls - Tx"
"US"|"US48025"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48027"|"US087"|"Killeen-Temple-Fort Hood - Tx"
"US"|"US48029"|"US144"|"San Antonio - Tx"
"US"|"US48031"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48033"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48035"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48037"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US48039"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48041"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48043"|"US107"|"Midland-Odessa - Tx"
"US"|"US48045"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48047"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48049"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48051"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48053"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48055"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48057"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48059"|"US002"|"Abilene - Tx"
"US"|"US48061"|"US104"|"Mcallen-Edinburg-Pharr - Tx"
"US"|"US48063"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48065"|"US007"|"Amarillo - Tx"
"US"|"US48067"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US48069"|"US007"|"Amarillo - Tx"
"US"|"US48071"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48073"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48075"|"US178"|"Wichita Falls - Tx"
"US"|"US48077"|"US178"|"Wichita Falls - Tx"
"US"|"US48079"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48081"|"US143"|"San Angelo - Tx"
"US"|"US48083"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48085"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48087"|"US178"|"Wichita Falls - Tx"
"US"|"US48089"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48091"|"US144"|"San Antonio - Tx"
"US"|"US48093"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48095"|"US143"|"San Angelo - Tx"
"US"|"US48097"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48099"|"US087"|"Killeen-Temple-Fort Hood - Tx"
"US"|"US48101"|"US178"|"Wichita Falls - Tx"
"US"|"US48103"|"US107"|"Midland-Odessa - Tx"
"US"|"US48105"|"US143"|"San Angelo - Tx"
"US"|"US48107"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48109"|"US051"|"El Paso - Tx"
"US"|"US48111"|"US007"|"Amarillo - Tx"
"US"|"US48113"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48115"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48117"|"US007"|"Amarillo - Tx"
"US"|"US48119"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48121"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48123"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48125"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48127"|"US144"|"San Antonio - Tx"
"US"|"US48129"|"US007"|"Amarillo - Tx"
"US"|"US48131"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48133"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48135"|"US107"|"Midland-Odessa - Tx"
"US"|"US48137"|"US144"|"San Antonio - Tx"
"US"|"US48139"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48141"|"US051"|"El Paso - Tx"
"US"|"US48143"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48145"|"US087"|"Killeen-Temple-Fort Hood - Tx"
"US"|"US48147"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48149"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48151"|"US002"|"Abilene - Tx"
"US"|"US48153"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48155"|"US178"|"Wichita Falls - Tx"
"US"|"US48157"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48159"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48161"|"US087"|"Killeen-Temple-Fort Hood - Tx"
"US"|"US48163"|"US144"|"San Antonio - Tx"
"US"|"US48165"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48167"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48169"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48171"|"US144"|"San Antonio - Tx"
"US"|"US48173"|"US107"|"Midland-Odessa - Tx"
"US"|"US48175"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48177"|"US144"|"San Antonio - Tx"
"US"|"US48179"|"US007"|"Amarillo - Tx"
"US"|"US48181"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48183"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48185"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48187"|"US144"|"San Antonio - Tx"
"US"|"US48189"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48191"|"US178"|"Wichita Falls - Tx"
"US"|"US48193"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48195"|"US007"|"Amarillo - Tx"
"US"|"US48197"|"US178"|"Wichita Falls - Tx"
"US"|"US48199"|"US016"|"Beaumont-Port Arthur - Tx"
"US"|"US48201"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48203"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48205"|"US007"|"Amarillo - Tx"
"US"|"US48207"|"US002"|"Abilene - Tx"
"US"|"US48209"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48211"|"US007"|"Amarillo - Tx"
"US"|"US48213"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48215"|"US104"|"Mcallen-Edinburg-Pharr - Tx"
"US"|"US48217"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48219"|"US099"|"Lubbock-Levelland - Tx"
